code,exchange,name,source,updated_at
300051,SZ,琏升科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000062,SZ,深圳华强,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001217,SZ,华尔泰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300268,SZ,佳沃食品,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002867,SZ,周大生,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603255,SH,鼎际得,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688539,SH,高华科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000895,SZ,双汇发展,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603798,SH,康普顿,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600847,SH,万里股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688027,SH,国盾量子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000712,SZ,锦龙股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600350,SH,山东高速,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600962,SH,国投中鲁,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603337,SH,杰克科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600679,SH,上海凤凰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301272,SZ,英华特,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002694,SZ,*ST顾地,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000600,SZ,建投能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603318,SH,水发燃气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001399,SZ,惠科股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000803,SZ,山高环能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601101,SH,昊华能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002969,SZ,嘉美包装,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688222,SH,成都先导,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300828,SZ,锐新科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600458,SH,时代新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002472,SZ,双环传动,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300430,SZ,*ST益通,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301238,SZ,瑞泰新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603278,SH,大业股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600137,SH,浪莎股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002845,SZ,同兴达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688217,SH,睿昂基因,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688536,SH,思瑞浦,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002753,SZ,永东股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603995,SH,甬金股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002430,SZ,杭氧股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300057,SZ,万顺新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002209,SZ,达 意 隆,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301575,SZ,艾芬达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605488,SH,福莱新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301127,SZ,武汉天源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000593,SZ,德龙汇能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300723,SZ,一品红,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605399,SH,晨光新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600381,SH,*ST春天,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603313,SH,梦百合,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002896,SZ,中大力德,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300281,SZ,金明精机,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002380,SZ,科远智慧,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688022,SH,ST瀚川,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002388,SZ,新亚制程,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601083,SH,锦江航运,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002271,SZ,东方雨虹,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300415,SZ,伊之密,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300293,SZ,蓝英装备,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000795,SZ,英洛华,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600545,SH,卓郎智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300694,SZ,蠡湖股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002960,SZ,青鸟智控,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603116,SH,红蜻蜓,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300203,SZ,聚光科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002692,SZ,远程股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002306,SZ,ST云网,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688113,SH,联测科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300535,SZ,达威股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300635,SZ,中达安,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002049,SZ,紫光国微,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300436,SZ,广生堂,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601975,SH,招商南油,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603610,SH,麒盛科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301525,SZ,儒竞科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300861,SZ,美畅股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603162,SH,海通发展,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001209,SZ,洪兴股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301273,SZ,瑞晨环保,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300881,SZ,盛德鑫泰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002937,SZ,兴瑞科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301590,SZ,优优绿能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688093,SH,世华科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001226,SZ,拓山重工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002032,SZ,苏 泊 尔,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301565,SZ,中仑新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688084,SH,晶品特装,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600750,SH,华润江中,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300455,SZ,航天智装,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603700,SH,宁水集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300815,SZ,玉禾田,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300249,SZ,依米康,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603004,SH,鼎龙科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300443,SZ,金雷股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688160,SH,步科股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603701,SH,德宏股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603338,SH,浙江鼎力,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688586,SH,江航装备,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300199,SZ,翰宇药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301137,SZ,哈焊华通,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688778,SH,厦钨新能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002633,SZ,申科股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603615,SH,茶花股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300307,SZ,慈星股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301187,SZ,欧圣电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300838,SZ,浙江力诺,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301669,SZ,高特电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603131,SH,上海沪工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300473,SZ,德尔股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300165,SZ,天瑞仪器,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002953,SZ,日丰股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301361,SZ,众智科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301348,SZ,蓝箭电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688472,SH,阿特斯,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603303,SH,得邦照明,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002832,SZ,比音勒芬,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688671,SH,碧兴物联,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600469,SH,风神股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300921,SZ,南凌科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688185,SH,康希诺,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301079,SZ,邵阳液压,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688560,SH,明冠新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603829,SH,洛凯股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300602,SZ,飞荣达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300906,SZ,日月明,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001914,SZ,招商积余,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000668,SZ,荣丰控股,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600510,SH,黑牡丹,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688420,SH,美腾科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301320,SZ,豪江智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601515,SH,衢州东峰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603928,SH,兴业股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605287,SH,德才股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300618,SZ,寒锐钴业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600736,SH,苏州高新,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002956,SZ,西麦食品,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300126,SZ,锐奇股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600531,SH,豫光金铅,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000752,SZ,*ST西发,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688176,SH,亚虹医药-U,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002592,SZ,ST八菱,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000026,SZ,飞亚达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300691,SZ,联合光电,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301567,SZ,贝隆精密,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603983,SH,丸美生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002179,SZ,中航光电,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000920,SZ,沃顿科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688239,SH,航宇科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300629,SZ,新劲刚,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002940,SZ,昂利康,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301268,SZ,铭利达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600048,SH,保利发展,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300637,SZ,扬帆新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002952,SZ,亚世光电,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603799,SH,华友钴业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002887,SZ,绿茵生态,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600337,SH,ST美克,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600580,SH,卧龙电驱,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001979,SZ,招商蛇口,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300715,SZ,凯伦股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002520,SZ,日发精机,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000620,SZ,盈新发展,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300454,SZ,深信服,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301239,SZ,普瑞眼科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600198,SH,大唐电信,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603301,SH,振德医疗,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603344,SH,星德胜,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688013,SH,天臣医疗,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300652,SZ,雷迪克,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605319,SH,无锡振华,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301303,SZ,真兰仪表,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000736,SZ,中交发展,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688806,SH,泰诺麦博-U,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300834,SZ,星辉环材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002822,SZ,ST中装,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300631,SZ,久吾高科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600338,SH,西藏珠峰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300041,SZ,回天新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603416,SH,信捷电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688253,SH,英诺特,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300680,SZ,隆盛科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603660,SH,苏州科达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688609,SH,九联科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002825,SZ,纳尔股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002706,SZ,良信股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600877,SH,电科芯片,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600234,SH,科新发展,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301325,SZ,曼恩斯特,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000571,SZ,新大洲A,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301000,SZ,肇民科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603722,SH,阿科力,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603855,SH,华荣股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002611,SZ,东方精工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603062,SH,麦加芯彩,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002650,SZ,ST加加,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300650,SZ,太龙股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300672,SZ,国科微,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301581,SZ,黄山谷捷,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002006,SZ,精工科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301120,SZ,新特电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600180,SH,*ST瑞茂,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301517,SZ,陕西华达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002132,SZ,恒星科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601699,SH,潞安环能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603089,SH,正裕工业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002735,SZ,王子新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603906,SH,龙蟠科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300271,SZ,华宇软件,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300701,SZ,森霸传感,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301062,SZ,上海艾录,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300775,SZ,三角防务,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001203,SZ,大中矿业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603259,SH,药明康德,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300093,SZ,金刚光伏,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001331,SZ,胜通能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600332,SH,白云山,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603383,SH,顶点软件,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688099,SH,晶晨股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600111,SH,北方稀土,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688373,SH,盟科药业-U,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603333,SH,福华尚纬,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301105,SZ,鸿铭股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688318,SH,财富趋势,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002475,SZ,立讯精密,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002977,SZ,*ST天箭,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688063,SH,派能科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688111,SH,金山办公,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603903,SH,中持股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001230,SZ,劲旅环境,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001257,SZ,盛龙股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605100,SH,华丰股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000551,SZ,创元科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688601,SH,力芯微,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601002,SH,晋亿实业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600449,SH,宁夏建材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688602,SH,康鹏科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603685,SH,晨丰科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600295,SH,鄂尔多斯,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301510,SZ,固高科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688041,SH,海光信息,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603665,SH,康隆达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301107,SZ,瑜欣电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300750,SZ,宁德时代,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600879,SH,航天电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300192,SZ,科德教育,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688315,SH,诺禾致源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000938,SZ,紫光股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002849,SZ,威星智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300477,SZ,ST合纵,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300207,SZ,欣旺达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603036,SH,如通股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000426,SZ,兴业银锡,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688678,SH,福立旺,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301278,SZ,快可电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002176,SZ,江特电机,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002106,SZ,莱宝高科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002254,SZ,泰和新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603730,SH,岱美股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603713,SH,密尔克卫,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603828,SH,*ST利达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688455,SH,科捷智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300752,SZ,隆利科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301606,SZ,绿联科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600885,SH,宏发股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002168,SZ,ST惠程,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301042,SZ,安联锐视,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605056,SH,咸亨国际,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300091,SZ,*ST金灵,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300033,SZ,同花顺,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301339,SZ,通行宝,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688479,SH,友车科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300943,SZ,春晖智控,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000810,SZ,创维数字,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301368,SZ,丰立智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001211,SZ,双枪科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301683,SZ,慧谷新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000697,SZ,炼石航空,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601666,SH,平煤股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601225,SH,陕西煤业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300795,SZ,米奥会展,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002919,SZ,名臣健康,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002055,SZ,ST得润,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688489,SH,三未信安,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688158,SH,优刻得-W,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600783,SH,鲁信创投,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300435,SZ,中泰股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300321,SZ,同大股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301161,SZ,唯万密封,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688018,SH,乐鑫科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603507,SH,振江股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600237,SH,铜峰电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301170,SZ,锡南科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603317,SH,天味食品,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301180,SZ,万祥科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002695,SZ,煌上煌,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688192,SH,迪哲医药-U,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300198,SZ,*ST纳川,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001225,SZ,和泰机电,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002795,SZ,永和智控,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605296,SH,神农集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688377,SH,迪威尔,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301106,SZ,骏成科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002760,SZ,凤形股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301381,SZ,赛维时代,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301029,SZ,怡合达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603109,SH,神驰机电,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688311,SH,盟升电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301528,SZ,多浦乐,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300564,SZ,筑博设计,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605028,SH,世茂能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301555,SZ,惠柏新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300810,SZ,中科海讯,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000595,SZ,新能股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603398,SH,*ST沐邦,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601636,SH,旗滨集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301280,SZ,珠城科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300594,SZ,ST朗进,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688248,SH,南网科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688411,SH,海博思创,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603803,SH,瑞斯康达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688305,SH,科德数控,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600671,SH,天目药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600184,SH,光电股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002023,SZ,海特高新,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002227,SZ,*ST特迅,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301255,SZ,通力科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001288,SZ,运机集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605055,SH,迎丰股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603600,SH,永艺股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
